pvalue,gene_name
0.6024237,KIAA0819
0.310313328,MUC16
0.878416886,
0.374651121,
0.168164443,
0.49675681,DSCR5
0.954111081,RAP2B
0.668080888,PCK1
0.55781845,STAM2
0.509627944,CTSF
0.740412599,FLJ12363
0.147399858,
0.891537609,FLJ20442
0.248168042,
0.581288336,ASPH
0.341309778,LOC51759
0.244568262,
0.180914897,
0.220559079,GABRA5
0.096384703,FLJ21935
0.986632147,
0.425741779,
0.783609321,HSPB3
0.651386688,LEPROTL1
0.386171757,
0.835053037,
0.355371688,
0.263040852,APOB
0.606970943,MAFB
0.573580268,LOC51277
0.802148758,
0.490938735,UGB
0.242693758,
0.271865237,DKFZP434P011
0.310916147,DNMT3A
0.962493075,
0.199373443,KIAA1100
0.322382864,
0.956662702,MAG
0.493649551,
0.80641763,
0.560901862,
0.64906102,
0.345136315,
0.458309977,PRCP
0.464100431,
0.348292401,KIAA1543
0.600268944,MRPS17
0.742860382,
0.400358699,TRIP7
0.68808501,
0.378461486,CREB1
0.625915662,
0.767747742,PRO2533
0.83612497,
0.065106991,DAZAP2
0.33618182,
0.902877527,FLJ11220
0.407308321,HNRPH2
0.240175121,
0.69921302,PRO0159
0.615788634,
0.850323868,
0.509585802,LOC57019
0.692680229,
0.110094137,ZNF258
0.464606989,UBD
0.21741891,FLJ20718
0.191291769,RPS3
0.629407327,
0.354670214,SIX2
0.63267299,TLR4
0.439344226,
0.424286519,RFX3
0.999667817,CABP3
0.517306176,
0.059855815,KIAA1554
0.907779179,
0.252709509,DKFZP547G111
0.254320637,NX-17
0.801978321,MFHAS1
0.871955201,MADH5
0.048529293,FRAT2
0.246252692,SSX5
0.551288073,FLJ10975
0.148113677,
0.432036074,SEC3
0.48470174,
0.141068607,
0.02999561,CHRNA4
0.155224015,COX4I1
0.242027754,UNC5C
0.102609681,
0.917810929,
0.270210856,DDT
0.500863842,
0.40141131,ZNF-U69274
0.236820655,C20orf130
0.318937259,VPS18
0.440832842,FSBP
0.610506747,ZNF179
0.236996688,NPD002
0.690629411,
0.133150426,COQ7
0.612875776,GUSB
0.747502124,
0.0851407,FLJ23462
0.567006087,NBS1
0.166905842,CSF1R
0.521119282,
0.977338937,PTAFR
0.876757855,ADAM8
0.593729376,TUBA3
0.219024104,ALOX5AP
0.167434609,
0.280886804,STX7
0.323620128,STMN2
0.072846989,EVI2B
0.495210171,
0.890546515,SERPINF2
0.665879393,
0.572315564,PSCD1
0.957466277,FMOD
0.099713136,HSPC049
0.962253106,PRY
0.645365889,ANXA11
0.970853056,RPL28
0.243623351,
0.642442095,FGA
0.840288733,
0.485602757,PDI2
0.255967486,
0.068032135,GCKR
0.632538431,TNFRSF18
0.815045877,PIGPC1
0.955269907,LBP
0.417633417,TGFBR3
0.318567169,ZRF1
0.520039602,MYH4
0.832981068,LOC51236
0.293349864,HBP1
0.913169939,BZAP45
0.29525641,
0.574027196,IMPACT
0.843545812,
0.959830686,CRHSP-24
0.746560262,
0.133293963,
0.85448235,
0.768428878,GZMK
0.756035711,
0.882966943,
0.428094524,
0.369217905,PASK
0.977908486,FLJ12750
0.348350599,KIAA0624
0.794607923,FKBP4
0.565273863,AP3B2
0.623952266,PRO2714
0.449193522,FGF18
0.873664268,R3HDM
0.431894879,
0.955710085,
0.614555953,KIAA0871
0.908007327,
0.903698356,ADAMTS2
0.343218888,ERCC1
0.820441942,
0.36410818,
0.922784622,
0.879316063,TRIM28
0.689184542,FLJ21106
0.854423403,
0.892080002,SNAPC4
0.50794092,
0.492709114,P23
0.963969623,RBM14
0.279538506,GR6
0.758416075,
0.222657829,
0.585581973,LOC51191
0.111878257,
0.942266453,HSPC154
0.558711814,
0.734912389,TFE3
0.387016473,MARS
0.488559337,KIAA0967
0.667812225,ACYP1
0.027131757,TCP10
0.351709252,
0.609055681,STUB1
0.192929447,G6PC
0.897874965,
0.199621262,
0.813866256,
0.304342248,
0.9997487,GPX4
0.745044739,SIT
0.224421693,PTN
0.957290091,JM4
0.23246646,
0.363441235,CA1
0.889715644,LGS
0.878397825,CCNT1
0.916888043,KIAA1617
0.738876194,
0.745881747,EGR3
0.842195757,ASB2
0.371460269,
0.611396223,DDX37
0.638662873,PARVA
0.756247516,CTDP1
0.238333728,HNRPD
0.791176671,
0.009979977,
0.59412089,
0.949209155,
0.985450008,CENPJ
0.61930332,UGCGL2
0.876475094,WWOX
0.764671609,PTTG1IP
0.532033498,C4.4A
0.130438848,
0.593742765,FLJ12668
0.353891941,S164
0.230725021,
0.732167097,CALR
0.776914769,GNA13
0.631435134,CCNF
0.334360934,KIAA1442
0.788800346,KIAA0449
0.594505536,
0.030575185,HCGIX
0.116004418,ELF3
0.290234434,
0.921232155,
0.964730542,LOC51289
0.970368899,FLJ21394
0.928960257,KIAA0014
0.371713219,
0.516114747,
0.089072076,PDIP
0.745035773,
0.638449795,FLJ21963
0.116132867,TRIM26
0.545548544,FLJ20287
0.635629666,CLIC4
0.962300199,
0.09747965,
0.637566142,JAK3
0.054978711,
0.558772641,KIAA1446
0.159709966,
0.408796462,KIAA0793
0.371744795,
0.481487621,DKFZP566K192
0.174055794,FLJ10846
0.018484251,
0.612778319,
0.190265632,RGS19IP1
0.852226514,KCNJ6
0.464126027,PCDHB17
0.51539451,
0.35556571,SNRPD3
0.997552845,
0.122988816,GPAA1
0.069181976,
0.78105497,
0.442184338,LOC55893
0.529997064,
0.203619126,KCNK12
0.662764636,
0.197625953,PTPRE
0.889942537,
0.087851709,
0.974372575,
0.562211955,RAGB
0.985748526,
0.739934382,LOC57106
0.848222613,RELA
0.669336035,RECQL5
0.398178056,PCOLCE
0.00367548,ANXA3
0.550250913,
0.914961304,FLJ11155
0.673268164,
0.000932867,MYBL1
0.139801382,ZNF204
0.216771712,MLLT10
0.262287879,NOLC1
0.816315505,SKIV2L
0.453412311,MRPL48
0.702894346,
0.954967505,
0.43210308,
0.514216274,KIAA0909
0.550118663,
0.086439421,SNAI1
0.309590003,FLJ20712
0.792199105,GAPD
0.934054154,
0.176228099,
0.164911914,MSF
0.748092447,
0.740567968,
0.030099261,AF038169
0.263163538,KIAA0123
0.575153274,FRAG1
0.517006335,
0.969692892,
0.87515544,FLJ00026
0.292813524,
0.69813807,
0.629946655,
0.341401021,FLJ23263
0.552556121,
0.991653409,GA
0.212334174,
0.257592427,FLJ10355
0.970269207,GOLGB1
0.024924414,DKFZP564N136
0.282202986,PNR
0.421888136,384D8-2
0.518869904,FLJ20516
0.185922342,CEACAM5
0.148866431,FOSL1
0.087102104,
0.308630128,
0.146883235,GAGE1
0.175898482,FLJ11026
0.844526563,
0.714283992,PROL2
0.709295168,
0.979516078,ZNFN1A1
0.458384873,AIF1
0.682311085,
0.41046099,CYP26A1
0.387441777,MGC2734
0.136337413,HSPC196
0.555871597,FLJ23591
0.170915603,FLRT2
0.632155221,GAPD
0.650197807,
0.425363726,CEACAM4
0.578057625,HNRPDL
0.3037387,MAGEB3
0.269605216,VCAM1
0.75742639,
0.206953758,IL12B
0.330761067,PTTG1
0.686116299,
0.810907774,
0.438658751,KIAA0970
0.2509899,RP2
0.737691834,TRIM33
0.753913023,IRLB
0.728856433,ITPR1
0.421474475,CDY1
0.453831867,
0.9547274,
0.040815455,FARP1
0.321769661,KIAA1766
0.676119034,HSPC157
0.95634682,PDGFRA
0.923471193,MDFI
0.631793926,TREX2
0.805022423,
0.227554162,ZNF272
0.909631421,FLJ23469
0.8131052,JAK2
0.308083205,
0.926800932,
0.945155736,TCERG1
0.514725164,FLJ14075
0.766217914,RAB3GAP
0.535643815,CSF3
0.329489096,
0.88921969,ARV1
0.572899925,BYSL
0.270270457,
0.764198481,
0.997025546,
0.731201058,
0.059219687,
0.1777301,
0.139597788,ITPKA
0.918379763,FLJ12448
0.829469138,
0.625857327,ATP10D
0.258527384,
0.266693544,MGAT4A
0.76110923,VTN
0.775466067,HEY2
0.141550414,HUMMLC2B
0.869689483,
0.888677337,SDCCAG33
0.495325171,FLJ11320
0.538893298,IL10RA
0.177341527,
0.277068133,
0.571141465,EEF1A2
0.040012798,ATP2A2
0.80787419,ZNF143
0.190696479,DKFZp761H221
0.186496913,GL004
0.060145328,DKFZP727G051
0.761820254,
0.433182479,
0.306952749,
0.275957638,SNTA1
0.60974837,C16orf7
0.177345142,
0.30996445,
0.597895514,PCSK5
0.335679744,
0.018017028,C4orf1
0.258628362,
0.023694804,PSCD2
0.070934634,FLJ11850
0.3323633,
0.706809149,KIAA0980
0.821644537,PPP2CA
0.222142437,
0.09188557,DIO2
0.322975754,SMPX
0.450515287,SOX30
0.870172445,SLC30A3
0.579436577,PSD
0.958952711,CARD14
0.509834675,CHS1
0.042439492,
0.423652598,FDX1
0.106390944,SDCBP2
0.161187355,DKFZp761G031
0.42815115,
0.292755995,FLJ22774
0.099393246,KIAA1301
0.187233195,ABCB10
0.727202216,
0.755361659,KIAA0203
0.578982529,SAS
0.741271809,WFS1
0.314616608,PRO0611
0.751043162,RNF4
0.226484942,
0.117448921,WNT5B
0.76821536,
0.324470916,
0.89933905,AP1M2
0.53781646,ATIP1
0.738711847,
0.123950681,
0.847340439,
0.581825671,
0.800043707,TTC3
0.191979365,
0.723602958,RANBP1
0.032814496,SDCCAG28
0.996556666,KIAA1253
0.412967507,ZFP95
0.578041238,PRO2037
0.938769423,MRPS14
0.589478949,
0.77785731,
0.153717127,
0.227291281,FLJ23305
0.212739143,SEC14L1
0.139681056,C5orf5
0.66831982,RNF5
0.662912377,GTF2H4
0.226495764,GAPD
0.766156764,CORO1A
0.736736166,
0.01602594,CA8
0.562544729,FLJ20850
0.599236734,
0.254120396,DJ37E16.5
0.096714283,LOC51328
0.371382178,KIAA0716
0.879597045,
0.55820589,C21orf7
0.556091486,CD58
0.356788927,GCLC
0.566000998,MYD88
0.13564402,
0.647491111,FACTP140
0.73221625,FLJ11598
0.957317813,EFNA5
0.744350226,RAB4
0.098673421,FLJ12892
0.638962597,ZNF345
0.74854456,PEX1
0.262601801,PPP1R12A
0.320328759,
0.678941142,AVPR1B
0.241137475,APG-1
0.313925958,
0.708561626,
0.635786481,
0.993804072,NR2E1
0.176329137,FLJ11807
0.166636497,IL26
0.185745145,NUCB2
0.540160216,
0.689221151,MFNG
0.535289612,MEP1B
0.196111948,FLJ20584
0.524400877,DJ159A19.3
0.62187455,
0.795995364,
0.287696506,
0.484810542,SLC13A3
0.214209821,
0.932500207,HHLA2
0.58456063,
0.353333553,DDX27
0.245237987,ATP6A2
0.389316121,FLJ22393
0.845230394,GAPD
0.934700087,F13A1
0.559345775,
0.452484184,ZNF197
0.612131398,SERPINA1
0.488252271,IGF2
0.797548466,MYCL2
0.425379275,FLJ20013
0.136759083,
0.143007985,NT5B
0.882603679,FLJ23221
0.180153868,KIAA0368
0.121939528,FLJ11105
0.439257252,
0.720752246,
0.941232605,ENPEP
0.09851457,DPH2L2
0.672761604,C1orf15
0.788089422,SNRPF
0.747537541,
0.149509845,GIT2
0.015863118,LOC51020
0.271351186,BTG2
0.78893013,RFP2
0.558664135,FGF22
0.641027523,UNC119
0.447872828,SYK
0.166014475,PDGFC
0.329682744,POV1
0.315989603,DKFZP586O012
0.334011733,
0.769744216,
0.351952641,LARGE
0.817096094,
0.94084261,
0.515198661,trp7
0.346019475,GS2NA
0.667970169,KIAA0232
0.623113724,
0.094809169,LRBA
0.17844472,FLJ20980
0.115190924,PGAM2
0.832182247,PPY2
0.058080119,FLJ12785
0.704041548,
0.842541522,GAPD
0.7385954,KCNE1L
0.604756199,
0.694624042,
0.806312818,PRKAA1
0.405997012,RPS10
0.975189398,
0.829424239,
0.288517453,LOC51076
0.523444174,GAPD
0.621105547,ZXDA
0.296374106,GAPD
0.319135526,FKBP9
0.363884127,GAPD
0.549304362,FLJ10483
0.938125225,SDCCAG1
0.152062205,TCEB3L
0.824799358,
0.577532255,H4FM
0.533102708,MED6
0.703034348,MMP24
0.20140969,
0.998758122,KIAA0076
0.658270037,KIAA0241
0.292809868,
0.825284243,
0.611091873,
0.467694528,
0.684651642,DBY
0.685752324,
0.784903491,GFAP
0.494814492,KIAA0144
0.781566621,
0.76849976,
0.754397627,
0.146536364,
0.585371704,FLJ20729
0.298504381,NXPH4
0.113646534,STATH
0.801799607,ZNF175
0.15674969,
0.530403233,GAPDS
0.142708623,
0.519148409,
0.898041138,SERPINA2
0.224136597,
0.963388347,FLJ12671
0.779260379,LALBA
0.350565778,
0.490052015,TROAP
0.967991967,DHFR
0.386859196,
0.103312011,KIAA1277
0.273604515,GAPD
0.960973388,NEU3
0.771740378,SNX11
0.213467391,FLJ20623
0.875275138,GGPS1
0.24706132,IDE
0.567814319,LOC51189
0.459491767,
0.051583229,SCRG1
0.690137257,TNFRSF17
0.635443051,PSEN2
0.340984569,MIG
0.769146457,FLJ21213
0.099189327,COVA1
0.355046452,
0.648515087,GABRR1
0.775621625,FBXW3
0.690479624,
0.174412894,ZNF274
0.253659205,
0.463095649,GAPD
0.827460113,
0.068655667,
0.777436723,
0.577470345,PP1628
0.377613213,BNIP2
0.096423035,
0.287500508,CDKN1A
0.904266983,KCNS2
0.055163495,MGAT3
0.176177765,FLJ20920
0.905247321,KIAA0616
0.368445459,RGC32
0.296733963,GRP
0.924155197,KIAA1049
0.389709788,RUNX2
0.731617031,STK17B
0.843303383,PRKCN
0.609367637,
0.287458386,SIG11
0.010136109,
0.045434709,HSPC226
0.888943509,
0.179130119,TACR3
0.169793711,LOC51075
0.878455187,
0.347709895,PROL4
0.905196715,IR1899308
0.963913926,
0.612725441,ShrmL
0.524851758,IRC1
0.092455521,SATB1
0.315052916,
0.123788024,KIAA1136
0.510144084,
0.738211441,OSRF
0.950808725,FLJ11269
0.988813543,MYOC
0.017971441,
0.160211952,KIAA0057
0.457661448,
0.773124313,PRKAR2B
0.140598834,UCN
0.639703936,FLJ20701
0.166833697,IREB2
0.538459875,
0.480977112,
0.434819028,WRN
0.615365627,ADCY2
0.496943623,
0.745461194,
0.890493431,
0.123941712,FLJ00030
0.793413556,ABCD4
0.827025653,PTPN22
0.987495746,FLJ12618
0.318846581,
0.673119775,COL6A1
0.499524607,
0.38148978,CGI-142
0.485484107,
0.509128689,
0.252235316,GPR20
0.550538608,
0.320203816,EDG4
0.73326877,FLJ11106
0.811602291,
0.278922754,ATP12A
0.713790987,GBF1
0.071272365,ABCB4
0.027923663,MASP1
0.84074735,F3
0.508170261,BAT2
0.906948212,SYNCOILIN
0.640332461,BCAT1
0.352140132,BDPL
0.333442325,FLJ10925
0.13743262,UCH37
0.169492427,TTPA
0.645209419,NR4A2
0.337323781,
0.824583108,PIGA
0.651611017,DKFZP586D082
0.280485182,
0.21786312,
0.433596023,
0.463791378,CD72
0.848930875,ZNF134
0.135529154,KIAA0939
0.029360029,CTXL
0.510446981,FCN1
0.73210912,ZFP36L2
0.641368406,KIAA1145
0.724974576,
0.198301346,CIT
0.327167578,H1F2
0.226229047,KISS1
0.852586881,
0.267692635,
0.507536237,VSNL1
0.88185673,
0.643176575,KCNAB1
0.734514117,
0.101462272,DKFZP434M154
0.491245022,
0.329970679,KIAA0831
0.966572093,CGR11
0.26815091,CDH17
0.726763127,C6orf4
0.247549373,PACSIN2
0.390650568,
0.681894989,
0.727178612,CAP2
0.161544916,
0.601489778,
0.874517258,CTSE
0.296190846,SLPI
0.794384979,
0.74998917,
0.303930581,EPHX2
0.891534961,
0.873291805,
0.723557188,
0.990980333,LOC64148
0.781886476,KIAA1075
0.568052821,
0.28973414,
0.719918369,PDGFRL
0.302246115,
0.295935699,EDG2
0.506512142,POLRMT
0.490725518,KCNB2
0.733321905,
0.12775477,CRP
0.540301635,GCHFR
0.468194113,FLJ10034
0.842763128,CLCN6
0.363200134,FLJ20764
0.58468809,LOC51092
0.133634568,
0.133081594,CD84
0.599451266,LOC51147
0.85218637,
0.373083721,
0.666357419,
0.669830516,FLJ10665
0.741855181,RRM2
0.342678883,
0.170156246,KIAA1000
0.145667018,KIAA1323
0.739186526,
0.842417211,
0.199458077,
0.793582224,TSC
0.57305843,MDS003
0.610294528,SERPINB7
0.769786992,
0.329166044,
0.029272014,NEO1
0.17943001,
0.745158457,RPL18
0.647444223,DKFZP434L143
0.861626747,TAS2R4
0.142981098,
0.730957542,
0.768172246,
0.151089551,PCDHB1
0.747476247,ZP2
0.497518929,ZNF187
0.712451856,
0.482147635,FLJ22578
0.283085646,B3GALT3
0.393837846,RAB33A
0.894978851,
0.605135122,RASGRP2
0.393927533,LOC55565
0.073139977,PKP4
0.971685652,GIOT-2
0.879211685,LOC51193
0.612347115,FLJ21308
0.026600428,AKAP8
0.063344262,EWSR1
0.43059459,AF020591
0.830010581,KCNMB4
0.819628841,
0.546738848,FLJ20436
0.258162867,ARHGEF12
0.883643312,
0.197367251,
0.905152794,DGS-A
0.469879266,CRTAM
0.240197637,NGFRAP1
0.616669833,DLD
0.81462432,BMI1
0.333517074,BCDO
0.772874578,POH1
0.01064897,FLJ21839
0.786343425,TMEM2
0.377752384,FLJ00058
0.973689993,DAPP1
0.662020542,KIAA0268
0.811544373,NPR2
0.724066529,PGD
0.319740759,C20orf6
0.312745007,
0.214900511,FXR2
0.214729042,
0.416166544,NRBP
0.448156001,
0.571046693,
0.79454963,ASB3
0.383524805,LOC83693
0.767642915,
0.195210652,XRN2
0.338268187,CNK2
0.834923343,
0.271035538,FLJ14050
0.834328407,MCRS1
0.265078599,SLC7A1
0.764708216,GDBR1
0.43740979,
0.038386985,GPNMB
0.28534687,
0.101531799,CSN2
0.613115303,
0.825332865,
0.702160699,KIAA0830
0.784473769,
0.534371029,TAF7L
0.349557317,ELF1
0.105634271,HNRPA2B1
0.627958335,MAZ
0.481155198,SYT1
0.833649457,SLC7A9
0.917681379,DKFZP434B204
0.389369726,
0.092521636,
0.182662516,
0.737280795,KIAA0775
0.764786361,
0.578969569,SEMA6C
0.345754007,
0.886551796,LRP8
0.062710023,FLJ23420
0.069525828,RU2
0.55013762,
0.628715261,
0.983222082,E46L
0.397007454,
0.992977277,
0.039332523,FLJ20220
0.213938676,FLJ20435
0.841694797,VANGL2
0.741959055,ADAMTS8
0.500669908,PRO0386
0.698162345,APG5L
0.653736692,IDH3B
0.649751923,GLB1
0.770514108,
0.332140997,DKFZP586M062
0.860153823,KLK2
0.820760347,
0.895633545,
0.722203928,KIAA0304
0.399394265,
0.706035511,GL012
0.934992417,
0.396771716,
0.646051436,KIAA0084
0.913830974,RNASE1
0.215845934,
0.018701341,AKAP3
0.033163599,
0.391029074,FLJ12770
0.110682098,TIMM13A
0.86364227,
0.052357791,SLC25A19
0.470242365,FLJ13057
0.087546482,
0.907737881,ESD
0.232360161,KIAA1462
0.848020738,DNAJC6
0.485546118,OSIL
0.787280353,FLJ11036
0.042990773,FLJ10904
0.512169158,CAPS
0.105136589,
0.793712459,KIAA1639
0.883818198,DPYSL2
0.956011523,FLJ22404
0.588738854,SLAM
0.860830378,HSU79303
0.933640052,ASE-1
0.339606726,RHOK
0.09853365,ADAMTS9
0.398430194,ZNF205
0.671386374,
0.211714999,LIM
0.161256522,CYP17
0.740632678,CERD4
0.939926077,
0.871880807,
0.582925801,PAX8
0.429938554,
0.446394009,
0.861401846,FLJ20421
0.030074035,SALF
0.422055456,SERPINA10
0.484776023,
0.304434531,
0.067396051,
0.953426436,THY1
0.055059327,DDX21
0.835007162,
0.985205036,MAGEB4
0.985717432,SCN5A
0.689294108,ADCY1
0.16911283,
0.969979438,
0.053120061,MVP
0.590142577,
0.504139692,
0.777522873,PDZK1
0.708362771,NFE2L1
0.638022803,BA526D8.4
0.695773862,
0.214130125,
0.739501429,FLJ12875
0.619371432,LMX1B
0.865481623,TCF15
0.981485415,
0.883281717,
0.890580431,
0.338402015,PSCD3
0.977563045,
0.882618964,
0.706559136,KIAA0846
0.521851818,GAPD
0.473114047,UGT2B10
0.104195451,RRN3
0.715335139,KIAA1095
0.177017036,SPR1
0.832199945,
0.998508364,
0.408082589,FLJ10038
0.446555123,
0.858519309,
0.257330744,EVA1
0.880231931,OMD
0.272323398,MADH9
0.706369576,B7-H1
0.547374018,DGKA
0.829135495,SF3A1
0.366818768,CRHR2
0.010495926,CHRND
0.074349017,GCNT1
0.761784912,
0.769204353,SBP2
0.691161988,KIAA0175
0.355292391,
0.827142351,
0.209910687,
0.698189688,
0.305753892,FGF11
0.326338393,
0.620214546,CCNE2
0.573955198,GPR43
0.828729706,RPS16
0.478701229,FLJ23451
0.94073297,SERPING1
0.337000492,HMBS
0.337040934,GDF5
0.717893554,DKFZP564G202
0.437471546,HARC
0.210829525,FLJ20084
0.642303485,
0.782964019,KIAA1353
0.378323673,FLJ13193
0.32730312,CLCA3
0.074611054,EBI3
0.723417093,CKTSF1B1
0.095268195,
0.200360042,MTNR1B
0.432138846,DKFZP566B183
0.457214075,CSX
0.102863571,ARHGDIG
0.58610181,
0.978526666,
0.228295999,CDC27
0.584207683,PACSIN3
0.947247943,
0.995509365,
0.232384609,FLJ10110
0.834760298,MAPK4
0.211646968,LOC57168
0.958720183,GJA5
0.08193505,
0.703024803,ADPRH
0.747686903,FLJ21269
0.1587207,
0.517013489,FLJ10786
0.308036053,SH2D3C
0.219116246,
0.434815494,POLA2
0.737039142,
0.911828132,
0.984222511,
0.118014581,FLJ11040
0.84614496,NRF1
0.653852484,GAPD
0.671066768,
0.526794614,
0.503790618,PEMT
0.427512362,ACK1
0.286981387,FLJ20375
0.695696874,KIAA0630
0.308275168,
0.217426887,FLJ23476
0.433134967,MIP-T3
0.774121224,
0.614615875,
0.894713646,
0.224167551,KIAA0726
0.405035285,MBIP
0.603875778,DDOST
0.064244087,LAK-4P
0.931567139,PLSCR1
0.681363778,
0.599726917,MCCC2
0.753506804,
0.28193298,
0.168436756,MGC16309
0.474846716,GAPD
0.302711037,PMP22
0.666173998,HTR6
0.240630878,GPRK6
0.879126827,BARX1
0.707426754,IL17
0.082182692,ROCK2
0.757967261,ELP2
0.733069276,PDE4A
0.986787914,
0.294500867,
0.244593225,SMARCAL1
0.720239021,LOC85569
0.035865019,FLJ10081
0.667399089,U5-100K
0.603063241,GNB1L
0.650593225,CD83
0.470788025,
0.561532241,
0.420892151,
0.096153654,
0.924999264,KIAA0015
0.478336479,RLN1
0.376957546,ZNF174
0.807974186,
0.728475635,
0.772898019,
0.292169919,GNAL
0.877086479,FLJ14351
0.33840376,ZID
0.367082265,
0.552866202,KIAA0415
0.971897026,GRM7
0.398702564,
0.092088211,
0.201790786,GPR56
0.24924431,
0.380080247,LOC51119
0.604706749,
0.171045107,
0.72049892,
0.980339155,PTPRF
0.104685067,GT650
0.122686081,NDP
0.848694906,LOC56902
0.445428219,
0.587559353,MEF2A
0.991438804,
0.694108536,
0.236920612,DKFZP434H132
0.327410957,FLJ20274
0.489240663,FLJ20311
0.035204869,CDC25C
0.625651131,
0.886811649,KIAA0378
0.895786493,POLI
0.115736741,
0.716799275,PDHA2
0.713597593,
0.227480132,SRP19
0.463576968,
0.29848172,
0.15198771,MASA
0.494498882,WBP1
0.145986135,FLJ22639
0.483266014,A1BG
0.951834269,TGFB1I1
0.558615936,CR2
0.274521046,FLJ22104
0.712658928,MGC9753
0.530617123,DISC1
0.247446458,
0.851080654,
0.606609671,KIAA0423
0.379919485,
0.619013883,
0.591017658,MBD4
0.772518454,
0.589639746,HDAC8
0.698242876,
0.807631642,
0.753647463,
0.5612209,
0.834177214,ZNF288
0.216392806,
0.493156561,FLJ22596
0.910403515,HSPC171
0.656876592,
0.230929348,FLJ21522
0.290501484,FLJ13725
0.517108812,RASD1
0.559277481,KIAA1458
0.626712321,
0.555426562,HSPD1
0.846163521,KIAA1240
0.251812956,
0.565778176,
0.564359274,DNMT1
0.247576448,
0.761539985,KIAA0257
0.322599774,ADAM17
0.344866969,ZYG
0.872409951,GYPC
0.326427638,RAB36
0.99208534,SPOCK
0.058993111,
